album_id,album_name,album_desc,episode_updated,episode_total,genre,area,year,language,director,actor,score,copyright_start_time,copyright_end_time,definition
9556544,沉睡魔咒（普通话版）,故事聚焦童话故事《睡美人》的邪恶反派玛琳菲森。她头上长角，皮肤绿色，能变身成黑紫色的巨龙。在原版《睡美人》中，玛琳菲森因未被邀请参加奥罗拉公主的生日盛宴，一怒之下诅咒公主在16岁生日那天被纺锤刺死，此时紫丁香仙女出来阻止，用魔法避免了公主的死亡，只是公主会陷入沉睡中，必须有王子的吻才能解救她。《玛琳菲森》将对这位魔女的身世有进一步的诠释。,1,1,魔幻片,美国,2014,普通话,罗伯特·斯托姆伯格,萨姆·赖利;沙尔托·科普雷;安吉丽娜·朱莉,7.4,2020-11-02 00:00:00,2021-10-31 00:00:00,"21,2,1"
9440597,华氏451度,本片讲述的是一个关于未来的故事，在那个时代里，书籍是一种违禁品，人们一旦被查出私藏书籍，将立刻遭到逮捕，而搜出的书籍也将被焚烧。因为统治者们认为，书籍会使人产生不必要的各种幻想从而影响现实的生活。那个时代的消防员的工作不是负责救火，而是专门来烧毁书籍。451号消防员本来工作努力，就要得到晋升，结果却在一个邻居女孩的影响下，开始私藏并阅读本应烧毁的书籍，并且从此开始对自己的人活与未来产生了怀疑。就在他决定有所行动而警醒世人的时候，他的妻子秘密告发了他……,1,1,科幻片;剧情片;惊悚片,英国,1966,普通话,弗朗索瓦·特吕弗,朱莉·克里斯蒂;西里尔·库萨克;奥斯卡·威内尔,7.3,2020-08-05 00:00:00,2050-08-05 00:00:00,"32,31,21,2,1"
9440590,癫猫公路历险记,讲述的是三位A-Go-Go-Dancers的公路荒原历险记。女头目是一名日裔女子，脸容睁狞而且是空手道黑带，其余两位一是拉丁美人，另一是金发姑娘。而重要的是，三位小野猫的胸前都是空前伟大的。话说三小野猫驾着跑车在公路上飞驰，在沙漠上遇上一情侣，女头目与该男的一言不合初则口角继而动武，女头目把男的打个落花流水，更徒手拗断他的手臂而死。三小野猫虏劫剩下来楚楚可怜的小女子。四人到达了荒原上一村屋。,1,1,喜剧片;惊悚片,美国,1965,英语,罗斯·梅尔,Tura Satana;Haji;洛蕊·威廉姆斯,7.4,2020-09-10 00:00:00,2050-09-09 00:00:00,"32,2,1"
9434625,间谍505,美国联邦调查局特工人员505历尽艰险，打入匪巢，并在贝鲁特刑警协助下，挫败了一伙国际匪叛企图炸毁黎巴嫩首府，抢劫各大银行的罪恶和阴谋。一个嘴上叼着香烟，身穿比基尼的女郎晃着腰肢，走到伏在躺椅上的女友前问道：“有火吗？”见对方毫无反应，她就将其转过身来，不料女友早已死去。她抬起头来，突然看到栏杆边上有一个男人正用枪对着她，女郎正欲呼叫时，一颗子弹已无情地击中了她的心脏……游船上顿时响起了骚乱声和女人的呼叫声。,1,1,动作片;剧情片;犯罪片,法国,1966,德语,Manfred R·Kohler,Frederick Stafford;Genevieve Cluny,7.6,2020-11-05 00:00:00,2050-11-04 00:00:00,"32,21,2,1"
9643021,夜袭机场,第二次世界大战期间，南斯拉夫一个旅的游击队和野战医院被德军三面包围，唯一的通道被空军封锁。游击队派柯察金小分队去执行“柯贝行动”，他们灵活机动地突存了敌军的重重封锁线，终于在夜里偷袭了德军机场，摧毁了敌人的空军基地，使游击队和野战医院安全转移。,1,1,战争片;剧情片,美国,1968,普通话,Hajrudin Krvavac,Rade Markovic;韦利米尔·巴塔·日沃伊诺维奇,6.3,2020-05-12 00:00:00,2050-05-12 00:00:00,"2,1"
9431265,无名英雄·在旧城墙下,1952年朝鲜战争时期，美帝国主义为了继续实现强占全朝鲜的侵略野心，在停战协定的背后准备实施所谓冒险的“新攻势”计划，而朝鲜人民军“豆满江”行动组组长俞林和潜入敌人内部代号为“金刚石”的顺姬密切配合，机智勇敢地和敌人展开了情报争夺战，彻底粉碎了他们的“新攻势”阴谋。这是一部关于朝鲜战争敌后斗争的历史巨作，以1952年战争最关键时刻为背景，展现南北朝鲜特工之间的殊死较量。在所有战争题材的惊险谍战影片里，这部影片绝对称得上旷世杰作。值得提示的是其作品不是电视连续剧，而是一部地地道道的系列电影故事片，而且是世界上最长的一部电影。影片完成于上个世纪六十年代中期，具有浓厚的惊险色彩，二十部系列影片的故事连贯而统一，跌宕起伏之处更是动人心魄。,1,1,战争片;剧情片;惊悚片;谍战片,其他,1965,普通话,柳浩孙;崔南善,金龙麟;金正花;郑云道;孙大元,7.0,2020-11-05 00:00:00,2050-11-04 00:00:00,"32,2,1"
9431263,无名英雄·从敌后到敌后,1952年朝鲜战争时期，美帝国主义为了继续实现强占全朝鲜的侵略野心，在停战协定的背后准备实施所谓冒险的“新攻势”计划，而朝鲜人民军“豆满江”行动组组长俞林和潜入敌人内部代号为“金刚石”的顺姬密切配合，机智勇敢地和敌人展开了情报争夺战，彻底粉碎了他们的“新攻势”阴谋。这是一部关于朝鲜战争敌后斗争的历史巨作，以1952年战争最关键时刻为背景，展现南北朝鲜特工之间的殊死较量。在所有战争题材的惊险谍战影片里，这部影片绝对称得上旷世杰作。值得提示的是其作品不是电视连续剧，而是一部地地道道的系列电影故事片，而且是世界上最长的一部电影。影片完成于上个世纪六十年代中期，具有浓厚的惊险色彩，二十部系列影片的故事连贯而统一，跌宕起伏之处更是动人心魄。,1,1,战争片;剧情片;惊悚片;谍战片,其他,1965,普通话,柳浩孙;崔南善,金龙麟;金正花;郑云道;孙大元,7.5,2020-11-05 00:00:00,2050-11-04 00:00:00,"32,2,1"
9434521,无名英雄·金刚石,    1952年朝鲜战争时期，美帝国主义为了继续实现强占全朝鲜的侵略野心，在停战协定的背后准备实施所谓冒险的“新攻势”计划，而朝鲜人民军“豆满江”行动组组长俞林和潜入敌人内部代号为“金刚石”的顺姬密切配合，机智勇敢地和敌人展开了情报争夺战，彻底粉碎了他们的“新攻势”阴谋。    这是一部关于朝鲜战争敌后斗争的历史巨作，以1952年战争最关键时刻为背景，展现南北朝鲜特工之间的殊死较量。在所有战争题材的惊险谍战影片里，这部影片绝对称得上旷世杰作。值得提示的是其作品不是电视连续剧，而是一部地地道道的系列电影故事片，而且是世界上最长的一部电影。影片完成于上个世纪六十年代中期，具有浓厚的惊险色彩，二十部系列影片的故事连贯而统一，跌宕起伏之处更是动人心魄。,1,1,剧情片,其他,1965,普通话,柳浩孙;崔南善,金龙麟;金正花;郑云道;孙大元,7.6,2020-11-05 00:00:00,2050-11-04 00:00:00,"32,2,1"
9431257,十二次列车,根据同名话剧改编。 1959年夏季，由沈阳开往北京的十二次特别快车，途中被突然暴发的山洪挡住去路，列车被迫后退。可凶恶的洪水像猛兽般向列车追来。客运车长、列车的党支部书记孙明远召集支委会研究战胜洪水的办法，列车党支部向全体旅客发出战胜洪水的号召，并号召列车上的全体党员冲在前面。这个号召得到以老党员、解放军大校为首的全体党员、共青团员的响应。在列车后退的路上，大校号召部队干部战士带头跳进水中抢救灾民。列车退至高地后，因线路被洪水破坏，联系中断，几百名旅客发生了缺粮的困难，人们都拿出自己仅存的一点面包、馍、饼干，首先照顾孩子、病员、老人。因公负伤的工人许秉忠，将自己仅有的一支救命针药让给了一个难产的孕妇，自己则忍受着极大的痛苦和生命危险。,1,1,剧情片,内地,1960,普通话,郝光,李明启;刘秀杰;张英敏,7.3,2020-11-05 00:00:00,2050-11-04 00:00:00,"32,2,1"
9431255,超级的男性,弗兰克是个粗犷、彪悍的矿工，为了博得孀居的哈蒙夫人好感，加入了市橄榄球队。在球场上，他高超的球技、过人的精力和粗野的作风得到老板的赏识，满足了他要求1000英镑的报酬。弗兰克买了汽车，带哈蒙夫人一家去郊游，满以为这样就征服了她的心，不料，却勾起了哈蒙夫人对亡夫的怀念，对弗兰克的求爱攻势产生反感，终于有一天将他赶出家门。弗兰克百般思念哈蒙夫人，认为没有她就不能生存，他决心重返哈蒙夫人的家门。然而，为时过晚，哈蒙夫人患脑溢血不幸身亡。弗兰克悲愤交集，只得重返球场，在球迷的狂叫中去过他的体育生涯。,1,1,动作片;剧情片,英国,1963,英语,林赛·安德森,理查德·哈里斯;艾兰·巴德尔;雷切尔·罗伯茨,7.8,2020-11-05 00:00:00,2050-11-04 00:00:00,"32,31,21,2,1"
9431261,无名英雄·单独在敌后,1952年朝鲜战争时期，美帝国主义为了继续实现强占全朝鲜的侵略野心，在停战协定的背后准备实施所谓冒险的“新攻势”计划，而朝鲜人民军“豆满江”行动组组长俞林和潜入敌人内部代号为“金刚石”的顺姬密切配合，机智勇敢地和敌人展开了情报争夺战，彻底粉碎了他们的“新攻势”阴谋。,1,1,战争片;剧情片;惊悚片;谍战片,其他,1965,普通话,柳浩孙;崔南善,金龙麟;金正花;郑云道;孙大元,6.9,2020-11-05 00:00:00,2050-11-04 00:00:00,"32,2,1"
9258814,蜘蛛侠：英雄归来,　彼得帕克在内战后受到了钢铁侠托尼斯塔克的赏识，表面上，彼得进入托尼的公司成为了一名实习生，实际上，他和复仇者联盟的成员们一起接受了各种各样的训练。托尼虽然欣赏彼得的勇敢和正直，却并不认为他目前已经拥有加入复联的实力，他派出了特工哈皮暗中观察，这让十分想证明自己的彼得感到万分焦躁。 　　在对付两个银行劫匪的过程中，彼得发现劫匪们使用的是一种前所未见的新型武器，他孤身一人深入敌后顺藤摸瓜找到了幕后主使秃鹰，让他彼得没有想到的是，秃鹰竟然是他爱慕的女生利兹的父亲。,1,1,科幻片;动作片,美国,2017,英语,乔恩·沃茨,博基姆·伍德拜因;小罗伯特·唐尼;玛丽莎·托梅;汤姆·霍兰德;罗根·马歇尔·格林;唐纳德·格洛沃;肯尼斯·崔;马丁·斯塔尔;迈克尔·基顿;迈克尔·曼多;托尼·雷沃罗利;Abraham Attah,7.2,2021-02-22 00:00:00,2022-02-21 00:00:00,"32,31,21,2,1"
9313054,极盗车神,《极盗车神》说的是一个专门给银行抢劫犯开车逃离现场的司机，因为长着一张娃娃脸而被亲切地唤作“宝贝”。这个角色很像瑞安·高斯林在《亡命驾驶》（Drive）中塑造的角色，一次失败的银行抢劫让他陷入了麻烦，从此周旋于各方势力之间。,1,1,动作片;惊悚片,美国,2017,英语,埃德加·赖特,乔·哈姆;杰米·福克斯;凯文·史派西;莉莉·詹姆斯;安索·艾尔高特,7.3,2021-01-26 00:00:00,2022-01-25 00:00:00,"32,31,21,2,1"
9423136,绑架1953,《绑架》描写了在美国特务组织的指使下，捷克斯洛伐克人民的叛徒劫持了一架民航客机降落在西德机场，美军占领当局用尽一切卑鄙无耻的手段，企图强迫飞机中的乘客留在西德，藉此对人民民主国家进行诬陷，制造国际紧张局势，但是被绑架到西德的捷克斯洛伐克公民们，虽然经历不同，职业不同，却都一致地热烈和平，热烈自己的国家，因此他们坚决要求立即回到自己的祖国，他们在威迫利诱下毫不动摇，与美国特务分子展开无情的斗争，终于获得了胜利。,1,1,喜剧片,其他,1953,普通话,艾尔玛·克洛斯;杨·卡达尔,伊·陀格那耳;耳·彼歇克,7.3,2020-11-09 00:00:00,2023-11-08 00:00:00,"32,31,21,2,1"
